0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1,0,0,0,0,0,4,4,0,0,0,0,0,0,67,0,0,0,0,1,4,10,252,6,0,0,0,6,4,229,52,16,0,2,1,1,185,215,1,2,0,0,3,12,247,0,0,0,0,1,5,253,35,1,0,0,0,5,3,2,5,2,0,0,0
1,0,0,1,2,4,0,9,0,0,0,1,3,34,8,1,0,0,0,0,0,248,5,0,0,0,0,1,1,204,3,1,0,0,0,5,21,24,2,1,0,0,0,4,187,5,0,0,0,0,0,8,136,2,0,0,0,0,0,8,2,2,0,0,0
1,0,0,3,4,0,0,0,0,0,0,4,66,5,0,0,0,0,0,4,95,50,0,0,0,0,0,0,1,155,0,1,0,0,0,2,1,174,0,0,0,0,0,4,2,182,2,1,0,0,0,1,1,253,2,4,0,0,0,2,2,3,6,4,0
1,0,0,7,0,0,0,0,0,0,0,1,6,33,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,40,0,0,0,0,0,1,1,90,0,0,0,0,0,1,0,124,0,0,0,0,0,2,1,143,1,0,0,0,0,3,2,5,1,0,0
1,0,0,3,2,6,0,2,0,0,0,2,1,139,1,2,0,0,0,1,3,219,4,2,0,0,0,1,1,194,3,4,0,0,0,2,2,116,5,2,0,0,0,4,0,57,0,0,0,0,0,1,1,55,0,0,0,0,0,4,5,2,0,0,0
1,0,0,7,4,3,0,0,0,0,0,0,19,37,0,0,0,0,0,3,45,208,6,0,0,0,0,6,5,133,6,1,0,0,0,1,0,179,1,1,0,0,0,3,5,240,3,1,0,0,0,0,1,250,9,0,0,0,0,6,9,2,3,1,0
1,0,0,2,2,1,0,4,0,0,0,1,3,221,0,4,0,0,0,2,4,224,1,2,0,0,0,2,21,138,0,1,0,0,0,7,47,138,2,1,0,0,0,1,42,123,0,0,0,0,0,5,27,102,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3,4,0,4,9,0,0,0,2,4,5,136,1,0,0,0,1,5,233,6,5,0,0,0,2,1,126,0,7,0,0,0,4,175,1,3,0,0,0,0,1,239,13,0,0,0,0,0,3,248,5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,9,4,0,0,0,0,0,1,2,63,0,0,0,1,5,7,240,199,0,0,0,6,11,242,74,4,0,1,1,19,251,15,1,1,0,3,2,251,19,0,0,0,0,1,247,2,1,0,0,0,0,0,2,0,0,0,0,0,0
1,0,0,0,0,0,3,0,0,0,0,0,0,0,148,6,0,0,0,1,1,54,228,7,0,0,0,0,2,248,5,9,0,0,0,7,154,87,5,2,0,0,0,25,224,0,0,0,0,0,0,87,28,2,0,0,0,0,0,2,0,3,0,0,0
1,0,0,5,10,6,3,7,0,0,0,4,35,84,1,1,0,0,0,1,4,241,2,9,0,0,0,2,4,153,2,3,0,0,0,4,30,108,2,3,0,0,0,1,204,6,0,0,0,0,0,4,236,2,0,0,0,0,0,8,6,2,0,0,0
1,0,0,2,5,6,5,2,0,0,0,1,3,140,159,8,0,0,0,2,11,213,8,7,0,0,0,3,149,98,0,0,0,0,0,1,210,64,0,4,0,0,0,2,214,0,0,0,0,0,0,2,144,184,0,0,0,0,0,2,2,0,0,0,0
1,0,0,1,0,8,0,0,0,0,0,1,1,64,0,0,0,0,0,2,2,144,1,1,0,0,0,0,1,174,5,1,0,0,0,0,1,220,0,0,0,0,0,0,4,221,0,0,0,0,0,1,2,220,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,2,6,0,0,0,0,0,1,133,3,0,0,0,1,2,43,30,3,0,0,0,2,1,223,3,2,0,0,0,5,16,106,1,0,0,0,0,2,212,2,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,7,4,0,0,0,0,0,0,2,160,0,0,0,3,3,5,211,3,0,0,0,3,0,110,93,7,0,0,0,3,42,168,0,1,0,6,1,16,253,0,0,0,0,0,0,240,11,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,7,0,4,2,3,0,0,0,3,97,90,7,3,0,0,0,0,203,7,2,0,0,0,0,2,19,162,1,1,0,0,0,2,2,229,1,1,0,0,0,2,0,243,1,2,0,0,0,1,4,233,2,2,0,0,0,1,3,7,3,1,0
1,0,0,0,0,0,2,2,0,0,0,0,0,0,53,5,0,0,0,2,0,86,4,2,0,0,0,2,3,182,1,1,0,0,0,1,84,3,1,1,0,0,0,4,219,0,0,0,0,0,0,4,99,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,3,1,8,1,0,0,0,4,12,109,7,4,0,0,0,1,2,210,8,7,0,0,0,1,3,191,0,1,0,0,0,1,1,112,1,3,0,0,0,1,52,6,0,0,0,0,0,3,174,1,0,0,0,0,0,3,3,2,0,0,0
1,0,0,2,1,2,0,2,0,0,0,1,2,246,0,1,0,0,0,4,0,251,3,0,0,0,0,0,0,217,2,0,0,0,0,1,3,191,0,0,0,0,0,8,0,125,0,0,0,0,0,4,1,41,0,0,0,0,0,0,0,0,0,0,0
1,0,0,5,5,1,0,1,0,0,0,3,5,202,1,6,0,0,0,3,2,236,0,2,0,0,0,0,2,202,0,0,0,0,0,1,49,61,2,1,0,0,0,1,152,3,1,6,0,0,0,7,36,100,5,5,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,2,0,0,0,1,0,7,139,4,0,0,0,6,4,152,13,0,0,0,0,1,4,220,1,0,0,0,0,1,190,14,2,7,0,0,0,6,251,6,0,0,0,0,0,217,41,2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,5,0,0,0,0,0,1,184,2,0,0,0,4,3,76,191,1,0,0,0,9,7,255,10,6,0,0,0,1,197,38,2,0,0,0,0,16,204,2,0,0,0,0,0,251,1,0,0,0,0,0,0,7,5,1,0,0,0
1,0,0,1,6,4,2,1,0,0,0,1,0,70,3,2,0,0,0,2,1,158,0,0,0,0,0,1,2,38,0,1,0,0,0,2,2,5,0,0,0,0,0,2,51,1,0,0,0,0,0,3,105,2,0,0,0,0,0,0,0,4,0,0,0
1,0,0,0,0,0,1,4,0,0,0,0,0,4,21,0,0,0,0,5,5,151,62,14,0,0,0,2,6,234,1,4,0,0,0,7,2,169,1,1,0,0,0,1,102,1,0,0,0,0,0,0,251,2,0,0,0,0,0,2,3,0,0,0,0
1,0,0,0,2,1,1,4,0,0,0,1,3,104,1,2,0,0,0,1,0,246,3,2,0,0,0,0,2,219,5,0,0,0,0,0,1,212,2,1,0,0,0,1,1,91,1,0,0,0,0,5,131,3,0,2,0,0,0,2,0,4,0,0,0
1,0,0,1,4,1,0,1,0,0,0,1,10,230,3,3,0,0,0,2,5,240,1,0,0,0,0,3,34,173,1,2,0,0,0,4,126,127,5,0,0,0,0,2,194,20,0,0,0,0,0,3,248,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,8,2,0,0,0,0,0,20,99,3,0,0,0,2,2,172,22,8,0,0,0,10,3,230,3,6,0,0,0,1,221,7,0,0,0,0,0,10,239,0,0,0,0,0,0,101,51,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3,6,4,6,1,0,0,0,6,9,247,0,1,0,0,0,1,3,239,1,0,0,0,0,1,8,172,1,2,0,0,0,0,88,171,3,1,0,0,0,4,175,96,0,0,0,0,0,4,242,2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,10,3,1,7,0,0,0,3,10,236,0,1,0,0,0,3,3,238,1,3,0,0,0,3,3,213,1,1,0,0,0,3,0,203,2,2,0,0,0,2,60,208,0,0,0,0,0,6,1,171,2,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,3,0,0,0,0,0,0,150,3,0,0,0,8,0,71,149,1,0,0,0,1,5,251,11,0,0,0,0,1,26,185,2,2,0,0,0,2,218,2,0,1,0,0,0,21,205,0,0,0,0,0,0,0,2,2,0,0,0
1,0,0,1,0,2,3,0,0,0,0,0,1,1,107,4,0,0,0,1,6,192,0,1,0,0,0,0,7,179,2,1,0,0,0,0,16,37,5,0,0,0,0,1,174,1,0,0,0,0,0,3,153,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,3,8,2,0,0,0,0,5,3,201,0,3,0,0,0,1,23,230,6,2,0,0,0,0,36,229,2,0,0,0,0,1,5,234,1,3,0,0,0,1,35,238,1,1,0,0,0,3,26,237,3,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,211,8,0,0,0,4,1,12,243,1,0,0,0,1,8,238,23,2,0,0,0,1,151,174,3,5,0,1,2,104,183,4,0,0,0,5,2,239,4,3,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,4,0,0,0,0,5,48,146,2,0,0,0,0,2,40,207,0,1,0,0,0,6,3,211,0,1,0,0,0,1,9,213,0,2,0,0,0,5,0,230,2,0,0,0,0,3,1,248,4,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,3,3,0,0,0,1,3,188,1,2,0,0,0,1,2,198,0,0,0,0,0,2,3,197,0,0,0,0,0,1,5,195,0,0,0,0,0,0,2,128,0,0,0,0,0,1,11,123,1,0,0,0,0,0,0,0,0,0,0
1,0,0,3,8,6,8,10,0,0,0,2,6,243,2,8,0,0,0,4,3,229,2,1,0,0,0,3,2,167,1,1,0,0,0,2,92,46,6,3,0,0,0,1,166,42,0,0,0,0,0,2,137,136,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,10,0,0,0,0,0,0,10,117,52,0,0,0,0,0,6,126,53,10,3,0,0,0,2,26,188,1,0,0,0,0,3,4,224,4,1,0,0,0,1,1,255,1,0,0,0,0,1,6,253,6,1,0,0,0,0,0,0,0,0,0
1,0,0,2,6,2,0,0,0,0,0,2,14,0,0,0,0,0,0,2,148,92,0,0,0,0,0,1,138,3,0,0,0,0,0,2,105,111,1,0,0,0,0,3,14,195,1,1,0,0,0,2,9,183,1,2,0,0,0,0,0,0,0,0,0
1,0,0,4,0,1,0,0,0,0,0,4,4,63,0,0,0,0,0,0,3,185,0,0,0,0,0,1,0,55,0,0,0,0,0,0,10,3,0,0,0,0,0,1,119,5,0,0,0,0,0,3,154,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,2,7,5,0,0,0,1,0,24,103,4,0,0,0,2,1,245,37,2,0,0,0,0,0,250,6,5,0,0,0,6,88,175,7,1,0,0,0,3,245,5,0,0,0,0,0,4,230,2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,7,2,3,2,0,0,0,1,2,118,5,2,0,0,0,1,5,191,3,1,0,0,0,7,16,169,3,2,0,0,0,2,4,40,4,1,0,0,0,1,29,3,0,0,0,0,0,2,197,0,0,0,0,0,0,3,9,0,0,0,0
1,0,0,4,1,3,0,0,0,0,0,2,3,21,0,0,0,0,0,1,3,25,0,0,0,0,0,0,4,0,0,0,0,0,0,2,5,0,0,0,0,0,0,6,0,19,0,0,0,0,0,2,35,19,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,5,5,0,0,0,0,0,12,81,3,0,0,0,5,1,148,16,8,0,0,0,2,5,233,8,1,0,0,0,0,189,31,3,2,0,0,0,5,249,1,0,0,0,0,0,65,38,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,3,1,0,1,0,0,0,1,3,15,52,5,0,0,0,1,8,183,9,0,0,0,0,1,1,218,6,0,0,0,0,3,112,14,0,1,0,0,0,1,241,0,0,0,0,0,0,51,37,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,2,1,2,1,0,0,0,2,1,156,46,2,0,0,0,3,11,253,36,1,0,0,0,1,42,249,4,2,0,0,0,2,231,92,4,6,0,0,0,13,250,1,0,0,0,0,0,59,241,2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,4,0,1,0,0,0,2,17,187,4,4,0,0,0,2,48,110,0,3,0,0,0,1,96,106,1,0,0,0,0,4,52,196,0,0,0,0,0,0,1,249,2,5,0,0,0,1,0,195,0,1,0,0,0,0,0,0,0,0,0
1,0,0,2,3,1,4,4,0,0,0,2,8,136,12,5,0,0,0,1,61,217,22,3,0,0,0,1,87,248,3,2,0,0,0,3,0,226,1,0,0,0,0,2,196,41,1,0,0,0,0,16,249,0,1,1,0,0,0,3,8,9,0,0,0
1,0,0,2,0,0,0,0,0,0,0,13,101,2,0,0,0,0,0,1,96,45,1,1,0,0,0,0,7,209,2,4,0,0,0,1,0,226,1,7,0,0,0,1,0,222,3,0,0,0,0,1,3,250,3,3,0,0,0,1,3,4,1,3,0
1,0,0,1,1,1,0,1,0,0,0,1,6,164,0,1,0,0,0,2,0,222,7,0,0,0,0,1,2,192,1,0,0,0,0,2,5,196,5,4,0,0,0,1,5,194,3,1,0,0,0,1,5,190,1,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,1,0,0,0,0,0,0,38,6,1,0,0,0,1,5,120,0,0,0,0,0,2,10,210,1,3,0,0,0,1,7,26,2,4,0,0,0,1,57,0,0,0,0,0,0,0,195,5,0,0,0,0,0,4,2,3,0,0,0
1,0,0,1,4,0,6,0,0,0,0,1,7,220,32,4,0,0,0,4,0,251,2,0,0,0,0,2,45,251,4,0,0,0,0,2,201,158,1,0,0,0,0,2,251,68,0,0,0,0,0,2,227,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,1,3,2,0,0,0,0,1,2,7,58,1,0,0,0,1,2,216,66,1,0,0,0,2,5,240,5,1,0,0,0,1,82,84,0,7,0,0,0,3,207,5,0,0,0,0,0,3,139,3,0,0,0,0,0,5,5,10,0,0,0
1,0,0,3,6,6,0,0,0,0,0,1,90,59,0,0,0,0,0,3,117,73,5,1,0,0,0,2,111,100,2,1,0,0,0,0,117,238,3,7,0,0,0,1,79,246,1,8,0,0,0,5,1,148,1,2,0,0,0,0,0,0,0,0,0
1,0,0,2,0,2,1,5,0,0,0,2,7,163,1,1,0,0,0,1,2,122,0,0,0,0,0,1,65,103,0,0,0,0,0,1,66,111,2,2,0,0,0,3,44,127,1,1,0,0,0,3,6,190,2,2,0,0,0,0,0,0,0,0,0
1,0,0,6,1,1,0,0,0,0,0,3,109,2,0,0,0,0,0,2,31,16,0,0,0,0,0,6,1,113,0,0,0,0,0,3,5,182,0,1,0,0,0,4,3,203,3,2,0,0,0,7,2,184,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,2,1,4,3,0,0,0,1,3,116,4,2,0,0,0,1,1,247,2,0,0,0,0,0,6,209,1,1,0,0,0,2,2,79,0,0,0,0,0,3,114,2,0,0,0,0,0,2,188,1,0,0,0,0,0,5,1,3,0,0,0
1,0,0,0,0,0,6,12,0,0,0,0,0,0,87,73,0,0,0,3,3,72,200,6,0,0,0,3,2,227,1,4,0,0,0,2,214,29,0,10,0,0,0,1,249,1,0,0,0,0,0,57,115,4,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,5,1,0,0,0,0,0,0,234,1,0,0,0,2,1,22,178,1,0,0,0,2,5,242,8,2,0,0,0,0,110,112,2,1,0,0,0,15,220,7,0,0,0,0,0,192,46,7,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,11,1,0,0,0,0,0,8,137,2,0,0,0,0,0,0,213,21,0,0,0,0,0,2,149,11,0,0,0,0,0,0,35,155,0,1,0,0,0,3,64,212,3,6,0,0,0,3,3,229,1,5,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,4,0,0,0,0,0,2,3,142,0,0,0,6,7,4,248,6,0,0,0,1,3,239,85,0,0,1,1,8,222,96,2,0,0,3,39,252,41,0,0,0,0,2,136,2,8,4,0,0,0,0,0,0,0,0,0,0,0
1,0,0,7,5,0,1,0,0,0,0,3,10,95,0,0,0,0,0,1,170,0,0,0,0,0,0,7,180,13,0,0,0,0,0,3,83,0,0,1,0,0,0,0,1,166,1,1,0,0,0,2,1,117,1,2,0,0,0,0,0,2,4,0,0
1,0,0,0,0,0,7,2,0,0,0,0,0,1,235,14,0,0,0,2,5,94,104,5,0,0,0,6,1,233,5,1,0,0,0,3,206,0,4,0,0,0,0,8,238,2,0,0,0,0,0,50,153,3,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,12,5,0,0,0,0,0,0,173,0,0,0,0,3,4,56,118,3,0,0,0,4,10,243,3,2,0,0,0,4,68,116,1,1,0,0,0,3,235,12,0,0,0,0,0,14,116,5,0,0,0,0,0,5,0,3,0,0,0
1,0,0,0,0,1,0,1,0,0,0,3,4,0,123,7,0,0,0,2,0,184,41,2,0,0,0,2,1,242,7,1,0,0,0,2,186,60,3,0,0,0,0,2,251,0,0,0,0,0,0,99,34,1,0,0,0,0,0,5,3,0,0,0,0
1,0,0,4,3,6,0,0,0,0,0,5,114,1,0,0,0,0,0,2,223,5,0,0,0,0,0,3,115,79,0,0,0,0,0,7,91,177,0,0,0,0,0,2,6,210,0,0,0,0,0,4,7,230,1,5,0,0,0,1,5,3,0,0,0
1,0,0,1,6,5,0,0,0,0,0,4,60,2,0,0,0,0,0,1,65,65,0,0,0,0,0,4,1,99,0,0,0,0,0,1,3,67,0,0,0,0,0,2,36,64,0,0,0,0,0,2,2,64,0,0,0,0,0,0,5,2,0,0,0
1,0,0,1,0,5,5,4,0,0,0,1,3,41,111,8,0,0,0,3,2,196,14,3,0,0,0,1,2,248,2,2,0,0,0,2,58,206,2,2,0,0,0,3,245,0,3,2,0,0,0,111,36,3,2,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,2,0,1,0,0,0,2,46,112,5,4,0,0,0,1,16,209,1,0,0,0,0,0,34,206,1,0,0,0,0,0,34,205,1,1,0,0,0,0,8,219,6,2,0,0,0,2,5,225,5,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,0,0,1,4,7,0,0,0,0,0,4,58,38,0,0,0,0,0,9,2,140,0,0,0,0,0,6,1,157,0,0,0,0,0,2,1,32,0,0,0,0,0,1,121,0,0,0,0,0,0,6,2,4,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,134,0,0,0,1,7,42,252,6,0,0,0,3,2,246,25,6,0,2,1,2,246,76,1,5,0,7,2,217,102,9,0,0,0,2,135,182,5,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,2,0,0,0,0,0,3,80,2,0,0,0,0,0,2,85,163,1,3,0,0,0,1,45,222,1,4,0,0,0,6,1,243,2,4,0,0,0,0,2,255,5,1,0,0,0,1,0,249,0,2,0,0,0,4,2,3,5,5,0
1,0,0,4,4,3,0,0,0,0,0,8,36,2,0,0,0,0,0,4,39,4,0,0,0,0,0,3,27,97,0,0,0,0,0,3,2,163,0,0,0,0,0,2,6,200,1,1,0,0,0,0,3,243,0,3,0,0,0,0,0,0,0,0,0
1,0,0,0,0,3,4,2,0,0,0,2,0,2,202,5,0,0,0,3,6,156,29,0,0,0,0,1,1,239,4,1,0,0,0,1,135,66,5,6,0,0,0,0,247,1,0,0,0,0,0,19,177,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,3,3,4,2,0,0,0,1,1,146,1,2,0,0,0,2,2,215,4,1,0,0,0,2,1,189,2,0,0,0,0,1,2,69,3,0,0,0,0,2,35,0,0,0,0,0,0,1,142,0,0,0,0,0,0,2,2,0,0,0,0
1,0,0,7,0,4,0,0,0,0,0,16,140,0,0,0,0,0,0,5,73,223,3,3,0,0,0,2,1,239,2,0,0,0,0,1,3,250,1,2,0,0,0,1,89,154,0,1,0,0,0,5,203,38,3,1,0,0,0,9,2,3,0,0,0
1,0,0,2,1,1,0,0,0,0,0,3,129,3,0,0,0,0,0,1,154,0,0,0,0,0,0,1,157,56,0,0,0,0,0,1,37,97,0,0,0,0,0,0,0,182,3,1,0,0,0,2,6,239,0,2,0,0,0,1,4,4,4,7,0
1,0,0,3,7,4,0,0,0,0,0,2,12,97,0,0,0,0,0,2,43,89,0,0,0,0,0,1,51,45,0,0,0,0,0,0,51,17,0,0,0,0,0,1,16,47,0,0,0,0,0,4,6,124,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,5,5,0,0,0,0,0,1,83,31,0,0,0,4,1,9,244,5,0,0,0,2,12,252,23,2,0,0,1,3,194,159,1,1,0,0,9,150,182,2,0,0,0,3,3,249,7,3,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,2,2,4,3,0,0,0,1,6,246,5,2,0,0,0,2,1,253,0,0,0,0,0,2,76,253,5,1,0,0,0,2,176,215,4,2,0,0,0,2,161,220,3,0,0,0,0,3,88,217,1,3,0,0,0,0,0,0,0,0,0
1,0,0,2,2,3,1,0,0,0,0,2,5,152,0,0,0,0,0,3,3,203,0,1,0,0,0,3,2,206,4,1,0,0,0,1,18,131,3,1,0,0,0,1,85,14,0,0,0,0,0,4,197,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,3,0,0,0,0,0,1,178,3,0,0,0,1,1,11,234,1,0,0,0,2,2,228,26,0,0,1,1,1,133,145,5,1,0,7,4,182,114,3,0,0,0,0,5,227,11,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,5,4,1,0,0,0,0,2,223,5,4,0,0,0,1,1,241,9,2,0,0,0,1,1,255,1,3,0,0,0,5,23,230,2,5,0,0,0,3,198,92,1,1,0,0,0,1,248,1,4,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0,0,0,1,243,9,0,0,0,1,2,55,112,1,0,0,0,4,3,250,3,7,0,0,0,4,54,141,5,4,0,0,0,4,246,7,0,0,0,0,0,83,49,5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,9,5,2,1,0,0,0,7,3,172,0,6,0,0,0,1,0,218,4,1,0,0,0,2,51,130,1,1,0,0,0,1,138,26,2,5,0,0,0,0,139,0,0,0,0,0,0,1,2,166,10,5,0,0,0,2,2,4,9,7,0
1,0,0,1,6,2,1,2,0,0,0,3,2,160,4,9,0,0,0,1,3,250,0,1,0,0,0,2,5,236,1,0,0,0,0,2,183,162,0,2,0,0,0,11,247,13,0,0,0,0,0,27,248,2,0,0,0,0,0,4,1,2,0,0,0
1,0,0,6,2,0,0,0,0,0,0,6,6,209,6,1,0,0,0,2,1,196,0,3,0,0,0,0,0,216,2,0,0,0,0,4,1,224,4,1,0,0,0,1,3,132,0,3,0,0,0,3,73,27,5,3,0,0,0,0,0,0,0,0,0
1,0,0,2,1,5,0,0,0,0,0,1,7,76,0,0,0,0,0,1,1,192,0,1,0,0,0,1,3,120,1,0,0,0,0,2,1,106,1,1,0,0,0,3,5,3,0,0,0,0,0,5,101,0,0,0,0,0,0,1,2,0,0,0,0
1,0,0,2,0,1,6,1,0,0,0,3,1,214,1,0,0,0,0,1,1,193,1,0,0,0,0,2,1,156,0,0,0,0,0,3,1,133,0,1,0,0,0,0,1,136,0,0,0,0,0,1,2,137,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,7,6,0,0,0,0,0,0,214,4,0,0,0,0,2,68,46,3,0,0,0,2,7,249,3,1,0,0,0,0,116,139,2,0,0,0,0,2,250,3,0,0,0,0,0,71,143,5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,249,5,0,0,0,2,4,68,53,3,0,0,0,2,2,227,3,2,0,0,0,1,198,1,0,1,0,0,0,16,173,6,0,0,0,0,0,28,193,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,3,2,0,0,0,0,0,0,125,16,0,0,0,3,2,71,107,3,0,0,0,3,2,253,1,1,0,0,0,0,157,121,4,1,0,0,0,4,246,1,0,0,0,0,0,20,204,0,0,0,0,0,0,2,3,0,0,0,0
1,0,0,0,0,1,2,0,0,0,0,2,0,7,151,5,0,0,0,3,5,189,7,3,0,0,0,2,4,219,0,1,0,0,0,3,155,19,2,4,0,0,0,3,226,3,0,0,0,0,0,150,29,3,0,0,0,0,0,0,0,0,0,0,0
1,0,0,7,4,0,0,0,0,0,0,5,6,85,0,0,0,0,0,0,1,101,0,0,0,0,0,0,14,96,0,0,0,0,0,3,45,26,0,0,0,0,0,0,85,7,0,0,0,0,0,1,102,3,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,2,10,0,0,0,0,0,4,5,137,0,0,0,0,0,1,0,172,1,0,0,0,0,1,3,170,0,0,0,0,0,5,1,171,0,0,0,0,0,3,6,171,0,0,0,0,0,1,26,4,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,2,0,0,0,0,0,3,164,1,0,0,0,3,2,99,43,7,0,0,0,1,5,252,2,0,0,0,0,1,186,91,1,3,0,0,0,22,251,3,0,0,0,0,0,102,45,5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,3,1,3,4,0,0,0,1,3,30,151,2,0,0,0,1,3,221,29,1,0,0,0,2,6,252,2,2,0,0,0,5,195,107,4,2,0,0,0,6,253,2,0,15,0,0,0,32,218,11,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,4,3,2,5,0,0,0,2,2,32,24,1,0,0,0,2,8,243,11,2,0,0,0,3,1,248,2,7,0,0,0,4,179,19,0,5,0,0,0,3,241,4,0,0,0,0,0,31,177,8,0,0,0,0,0,7,0,4,0,0,0
1,0,0,1,2,0,1,0,0,0,0,1,52,1,0,1,0,0,0,2,144,195,4,2,0,0,0,0,151,172,1,1,0,0,0,1,97,194,4,0,0,0,0,2,44,195,3,1,0,0,0,2,3,245,2,1,0,0,0,0,0,0,0,0,0
1,0,0,6,5,2,0,0,0,0,0,8,2,63,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,158,0,0,0,0,0,1,0,159,4,1,0,0,0,1,2,164,3,0,0,0,0,5,0,223,1,0,0,0,0,0,0,0,0,0,0
1,0,0,5,7,2,5,2,0,0,0,1,8,246,6,1,0,0,0,1,6,251,3,3,0,0,0,1,2,202,0,1,0,0,0,2,65,91,1,0,0,0,0,2,198,4,0,0,0,0,0,6,244,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,1,0,0,0,0,0,0,151,1,0,0,0,2,5,44,186,1,0,0,0,0,0,249,2,2,0,0,0,1,190,40,0,0,0,0,0,5,248,1,0,0,0,0,0,105,75,1,0,0,0,0,0,1,2,3,0,0,0
1,0,0,2,0,1,0,0,0,0,0,4,0,94,0,0,0,0,0,1,0,107,0,0,0,0,0,1,1,9,0,0,0,0,0,6,2,0,0,0,0,0,0,4,71,1,0,0,0,0,0,5,141,5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,9,0,0,3,0,0,0,3,10,113,2,2,0,0,0,2,1,196,0,0,0,0,0,1,0,192,1,0,0,0,0,2,7,191,0,1,0,0,0,4,1,192,0,1,0,0,0,1,5,179,0,1,0,0,0,1,2,0,0,0,0
1,0,0,5,0,3,3,3,0,0,0,26,0,106,3,1,0,0,0,2,2,234,3,0,0,0,0,2,1,216,2,1,0,0,0,0,101,35,1,0,0,0,0,3,243,0,0,0,0,0,0,6,138,4,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,12,5,0,0,0,0,0,1,12,191,0,0,0,4,5,13,251,3,0,0,0,2,4,245,17,1,0,1,0,4,212,71,5,2,0,4,1,168,135,1,0,0,0,3,8,232,8,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,1,2,7,2,0,0,0,1,2,25,61,8,0,0,0,4,4,180,10,0,0,0,0,4,4,229,1,1,0,0,0,1,199,2,0,3,0,0,0,14,251,0,0,0,0,0,0,61,56,2,0,0,0,0,0,0,0,0,0,0,0
